node4,
13.793608673974985,
13.793608673974985,
13.793608673974985,
13.793608673974985,
13.793608673974985,
13.793608673974985,
13.793608673974985,
13.793608673974985,
13.793608673974985,
13.793608673974985,
13.793608673974985,
14.291899435435795,
14.291899435435795,
14.291899435435795,
14.291899435435795,
14.291899435435795,
14.291899435435795,
14.291899435435795,
14.291899435435795,
14.291899435435795,
14.291899435435795,
14.291899435435795,
14.291899435435795,
14.291899435435795,
14.291899435435795,
14.291899435435795,
19.411590039030674,
19.411590039030674,
19.411590039030674,
